Package,Package Duration,City,Hotel Rating,Activity,Package Price,Days,Nights,Discount %,Activity Count,Price per Day,Final Price,Package Type
Captivating Uttarakhand Honeymoon Packages,10 Days & 9 Nights,Rishikesh Mussoorie Jim Corbett Kausani Nainital,3.0,Lakshman  Jhula Hill station Nilkantha  Mahadev Water  Activities Parmarth  Niketan Adventure Vashistha  Cave Nature Romantic Budget,43269.0,10.0,9.0,9.0,16,4326.9,39374.79,Luxury
Captivating Munnar Family Package,3 Days & 2 Nights,Cochin Munnar,3.0,Arrival Hill station Rose  Garden Nature Mattupetty  Dam Echo  Point Familylandscape Wildlife Budget,8978.0,3.0,2.0,9.0,13,2992.6666666666665,8169.9800000000005,Budget
Wonderful Kerala Family Tour Package,5 Days & 4 Nights,Munnar Thekkady Alleppey Kochi,3.0,Nature Wildlife safari Backwaters Shopping Hill station Cruises Wildlife Adventure Family Budget,21837.0,5.0,4.0,19.0,12,4367.4,17687.97,Budget
Welcome To An Icy Wonderland,8 Days & 7 Nights,Katra Pahalgam Gulmarg Srinagar,3.0,Sightseeing Temples Glaciers Gardens Hill station Adventure Nature Water  Activities Religious Budget,30769.0,8.0,7.0,9.0,12,3846.125,27999.79,Luxury
Best Selling Khandala Sightseeing Tours For A Perfect Leisure Break,3 Days & 2 Nights,Lonavala,3.0,Historical  Sites Nature Hill  Station Adventure Adventureland Sightseeing Budget,11538.0,3.0,2.0,9.0,9,3846.0,10499.58,Budget
Riveting Himachal Tour Package,11 Days & 10 Nights,Shimla Manali Dharamshala Dalhousie Amritsar New Delhi,3.0,Sightseeing Adventure Temple Nature Churches Hill station Shopping Religious Historical Budget,42308.0,11.0,10.0,9.0,11,3846.181818181818,38500.28,Luxury
South Goa Honeymoon Package,4 Days & 3 Nights,Goa,4.0,Aguada  Fort Nature Basilica of  Bom  Jesus Adventure Water  Activities Romantic Beach,19565.0,4.0,3.0,8.0,12,4891.25,17999.8,Budget
Pleasurable Mount Abu Honeymoon Package,3 Days & 2 Nights,Mount Abu,4.0,Hill  Station Nature Adventure Sightseeing Hill station Temple Wildlife Romantic,8791.0,3.0,2.0,9.0,10,2930.3333333333335,7999.81,Budget
Lovable Goa Honeymoon Package,5 Days & 4 Nights,Goa,3.0,Calangute  Beach Adventure Anjuna  Beach Nature Leisure  Time Water  Activities Romantic Beach Budget,31944.0,5.0,4.0,10.0,13,6388.8,28749.600000000002,Luxury
Best-Selling Kalimpong Package For A Refreshing Getaway,3 Days & 2 Nights,Kalimpong,4.0,Hills Nature Mountains  Hill station Natural  Beauty Sightseeing Religiousshopping,9140.0,3.0,2.0,7.0,9,3046.6666666666665,8500.199999999999,Budget
A Serene Kausani Tour Package,3 Days & 2 Nights,Kausani,3.0,Leisure  Day Adventure Sightseeing Hill station Natureshopping Budget,9807.0,3.0,2.0,9.0,8,3269.0,8924.37,Budget
Idyllic Himachal Honeymoon Packages,11 Days & 10 Nights,New Delhi Shimla Manali Dharamshala Dalhousie,3.0,Sightseeing Shopping Solang  Valley Romantic Hill station Water  Activities Adventure Nature Budget,66778.0,11.0,10.0,9.0,12,6070.727272727273,60767.98,Luxury
Spectacular Himachal Pradesh Tour,9 Days & 8 Nights,Shimla Manali Dharamshala Dalhousie,3.0,Adventure  Activities Adventure Trekking Nature Sightseeing Hill station Solang  Valley V A L L E Y Budget,40034.0,9.0,8.0,9.0,17,4448.222222222223,36430.94,Luxury
Idyllic Ranikhet Honeymoon Package,6 Days & 5 Nights,Nainital Ranikhet Jim Corbett,3.0,Chaubatia  Gardens Adventure Golf  Course Nature Kainchi  Dham Hill station Romantic Sightseeing Budget,24807.0,6.0,5.0,9.0,13,4134.5,22574.37,Budget
Evergreen Romantic Excursion To Himachal,9 Days & 8 Nights,Shimla Manali Dharamshala Dalhousie,3.0,Adventure Lakes Nature Paragliding Hill station River  Rafting Water  Activities Wildlifewaterfalllandscape Budget,41380.0,9.0,8.0,9.0,12,4597.777777777777,37655.8,Luxury
Fabulous Lansdowne Tour Package,2 Days & 1 Nights,Lansdowne,3.0,Nature Adventure Forest  Trail Hill station Boating Sightseeing Budget,8653.0,2.0,1.0,9.0,9,4326.5,7874.2300000000005,Budget
Uttarakhand Family Trip Package For 2 Nights 3 Days,3 Days & 2 Nights,Jim Corbett,4.0,Adventure Nature Sightseeing,12666.0,3.0,2.0,25.0,3,4222.0,9499.5,Budget
Exotic And Romantic Andaman Tour,7 Days & 6 Nights,Port Blair Havelock Island,3.0,Port  Blair Cellular  Jail Cruises Havelock  Island Nature Radhanagar  Beach Water  Activities Sightseeinglandscape Island Mud  Volcanoes Budget,42186.0,7.0,6.0,9.0,17,6026.571428571428,38389.26,Luxury
Enchanting Dalhousie Tour Package,4 Days & 3 Nights,Dalhousie,3.0,Ideal for friends Adventure Ideal for families Nature Hill  Station Hill station Sightseeing Budget,39040.0,4.0,3.0,10.0,14,9760.0,35136.0,Luxury
An Adventurous Trip To Madhya Pradesh,3 Days & 2 Nights,Jabalpur Bandhavgarh,3.0,Sightseeing Adventure Caves Nature Historical  Sites Religious Historical Waterfall Budget,13462.0,3.0,2.0,9.0,10,4487.333333333333,12250.42,Budget
Best Selling Agra Tour Packages,2 Days & 1 Nights,Agra,3.0,Sightseeing Nature Taj  Mahal Historicalmuseums Budget,8695.0,2.0,1.0,8.0,6,4347.5,7999.400000000001,Budget
Dhanaulti Tour Package For 1 Nights 2 Days,2 Days & 1 Nights,Dhanaulti,3.0,Adventure  Activities City  Tour Waterfalls Nature Adventure Hill station Budget,5026.0,2.0,1.0,6.0,10,2513.0,4724.44,Budget
South India Tour Package For 3 Nights 4 Days,4 Days & 3 Nights,Munnar Alleppey,3.0,Adventure Nature Best sellers Budget,18759.0,4.0,3.0,7.0,5,4689.75,17445.87,Budget
Goa Honeymoon Package for 5 Nights 6 Days,6 Days & 5 Nights,Goa,4.0,Nightlife Adventure Beaches Water  Activities Watersports Sightseeingcuisine  Cultural Romantic,30000.0,6.0,5.0,8.0,9,5000.0,27600.0,Budget
Andaman Honeymoon Package For 4 Nights And 5 Days,5 Days & 4 Nights,Port Blair Havelock,4.0,Adventure Sightseeing Nature,24700.0,5.0,4.0,21.0,3,4940.0,19513.0,Budget
Alluring Kerala Honeymoon Package,4 Days & 3 Nights,Cochin Munnar Alleppey,3.0,Spice plantations Valara  Falls Kerala- Tour- F O B P Hill station Rose  Garden Nature  Photography Romantic Water  Activitieslandscape Sightseeing Budget,30315.0,4.0,3.0,9.0,21,7578.75,27586.65,Luxury
Exuberant Port Blair Packages,6 Days & 5 Nights,Port Blair,4.0,Samudrika  Museum Adventure Cellular  Jail  Nature Light and  Sound  Show Sightseeing Ross  Island Beach Budget,26924.0,6.0,5.0,9.0,15,4487.333333333333,24500.84,Budget
Get Amazed By The Enchanting Beauty Of Munnar,3 Days & 2 Nights,Cochin Munnar,3.0,Valara Nature Eravikulam  National  Park Mattupetty  Dam Hill station Echo  Pointmuseums Sightseeing Family Budget,9619.0,3.0,2.0,9.0,14,3206.3333333333335,8753.29,Budget
Best Delhi 1N 2D Tour Packages For The Perfect Weekend Getaway,2 Days & 1 Nights,New Delhi,3.0,Connaught  Place Nature Akshardham  Temple Adventure Boating Sightseeingshopping Religious Historical Budget,10638.0,2.0,1.0,6.0,11,5319.0,9999.72,Budget
Adventurous Rajasthan Tour Package,5 Days & 4 Nights,Ranthambore sariska Jaipur,3.0,Ranthambore  Fortgroup Bhangarh  Fort Sariska  Tiger  Reserve Wildlife  Safari Siliserh  Lake Adventure Budget,17830.0,5.0,4.0,16.0,13,3566.0,14977.199999999999,Budget
"Marvelous Munnar, Alleppey, Kochi Honeymoon Package",5 Days & 4 Nights,Munnar Alleppey Kochi,3.0,Tea  Museum Hill station Eravikulam  National  Park Cruises Spice plantations Nature Backwaters Romantic Shopping Waterfall Budget,12216.0,5.0,4.0,12.0,16,2443.2,10750.08,Budget
"Hilly Escapades: Darjeeling, Kalimpong & Gangtok Honeymoon Tour",7 Days & 6 Nights,Darjeeling Gangtok,2.0,Romantic Nature Mountains  Hill station Hot  Pick Budget,91990.0,7.0,6.0,12.0,8,13141.42857142857,80951.2,Luxury
A Wonderful Tour Package Of Madhya Pradesh,3 Days & 2 Nights,Maheshwar Ujjain,3.0,Omkareshwara  Temple Adventure Sightseeing Nature Forts Historical Religious Budget,13187.0,3.0,2.0,9.0,9,4395.666666666667,12000.17,Budget
A Romantic Honeymoon In Scenic Munnar,4 Days & 3 Nights,Munnar Cochin,3.0,Sightseeing Nature Mattupetty  Dam Adventure Echo  Point Nilgiri  Tahrs Water  Activities Romantic Hill station Budget,14285.0,4.0,3.0,9.0,15,3571.25,12999.35,Budget
Darjeeling Tour Package For 2 Nights 3 Days,3 Days & 2 Nights,Darjeeling,2.0,Mountains  Adventure City  Tour Nature Scenic views Cultural Sightseeing Budget,25030.0,3.0,2.0,7.0,10,8343.333333333334,23277.899999999998,Budget
Awe Inspiring Tawang Tour Package,8 Days & 7 Nights,Bhalukpong Dirang Tawang Bomdila Guwahati,3.0,Guwahati Adventure Dirang  Dzong Nature Tawang  Monestry Hill station Bomdila Religious Sightseeing Budget,35714.0,8.0,7.0,9.0,13,4464.25,32499.74,Luxury
An Incredible Kochi Trip,7 Days & 6 Nights,Cochin Munnar Thekkady Alleppey,3.0,Kundala  Lake Eravikulam  National  Park Mattupetty  Dam Periyar  National  Park Nature Adventure Hill station Water  Activities Sightseeing Budget,21093.0,7.0,6.0,9.0,18,3013.285714285714,19194.63,Budget
Exciting Auli Tour Package,6 Days & 5 Nights,Rishikesh Auli Haridwar,3.0,Mountains  Ganga  Aarti Auli ropeway Water  Activities Adventure Nature Hill station Budget,26250.0,6.0,5.0,10.0,12,4375.0,23625.0,Budget
South India Tour Package For 6 Nights 7 Days,7 Days & 6 Nights,Munnar Thekkady Alleppey Kovalam Thiruvananthapuram,3.0,Adventure Nature Water  Activities Budget,19355.0,7.0,6.0,7.0,5,2765.0,18000.149999999998,Budget
Rejuvenating Kerala Tour Package From Ahmedabad,5 Days & 4 Nights,Munnar Thekkady Alleppey,3.0,Thekkady Adventure Munnar Nature Alleppey Water  Activities Historical F O R E S T Lakes Waterfall Budget,14991.0,5.0,4.0,9.0,17,2998.2,13641.810000000001,Budget
Andaman Tour Package For 5 Nights 6 Days,6 Days & 5 Nights,Port Blair Havelock Neil Island,2.0,Sightseeing Nature Adventure Water  Activities Island Romanticcuisine  Solo Budget,23419.0,6.0,5.0,7.0,9,3903.1666666666665,21779.67,Budget
An Idyllic Kochi Honeymoon Tour,6 Days & 5 Nights,Munnar Thekkady Kumarakom Kochi,3.0,Hotel check-in Adventure Breakfast Water  Activities Houseboat Historical Sightseeing Nature Hill station Romantic Safari Budget,18163.0,6.0,5.0,9.0,15,3027.1666666666665,16528.33,Budget
Romantic North East Honeymoon Package,4 Days & 3 Nights,Shillong Kaziranga,2.0,Elephanta  Waterfalls Wildlife Lady  Hydari  Park Nature Umiam  Lake Waterfall Kaziranga  National  Parkmuseums  Elephant  Safari Romantic Budget,18181.0,4.0,3.0,12.0,17,4545.25,15999.28,Budget
Enthralling Kodaikanal Tour Package,3 Days & 2 Nights,Kodaikanal,3.0,Sightseeing Nature Waterfalls V A L L E Y Hills Lakes Ideal for couples Budget,14393.0,3.0,2.0,11.0,15,4797.666666666667,12809.77,Budget
Delightful Auli Sightseeing Tour Package,4 Days & 3 Nights,Auli,3.0,Road  Trip Ropeway  Ride Maa  Dhari  Devi  Temple Devprayag Nature Adventure Hill station Sightseeing Budget,15000.0,4.0,3.0,9.0,15,3750.0,13650.0,Budget
Enchanting Karnataka Honeymoon Package,6 Days & 5 Nights,Ooty Coorg Mysore,3.0,Choice based activities Water  Activities Maharaja  Palace Adventure Historical  Sightseeing Nature Hill station Historical Romantic V A L L E Y Budget,26142.0,6.0,5.0,9.0,22,4357.0,23789.22,Budget
Romantic Kashmir Honeymoon Package,7 Days & 6 Nights,Srinagar Gulmarg Pahalgam,3.0,Dal  Lake Best sellers Srinagar  Dam Sonmarg Nature Gulmarg Hill station Romantic Sightseeing Budget,41969.0,7.0,6.0,9.0,14,5995.571428571428,38191.79,Luxury
Aurangabad Ajanta Ellora Sightseeing Tour Package,3 Days & 2 Nights,Aurangabad,3.0,Caves Historical National  Monument Religious Historical  Sites Sightseeing Budget,11538.0,3.0,2.0,9.0,9,3846.0,10499.58,Budget
Exhilarating Kodaikanal Family Tour,3 Days & 2 Nights,Kodaikanal,2.0,Sightseeing Hill station Road journey Wildlife Local market Adventure Leisure  Trip Nature Water  Activities Family V A L L E Y Budget,11395.0,3.0,2.0,9.0,22,3798.3333333333335,10369.45,Budget
Ravishing Kerala Tour Package For Family,5 Days & 4 Nights,Munnar Alleppey Cochin Kochi,3.0,Ideal for families Hill station Nature walks Wildlife Spice plantations Nature Stay at  Houseboat Cruises Marine  Drive Family Waterfall Budget,14983.0,5.0,4.0,10.0,20,2996.6,13484.7,Budget
Exquisite Karnataka Tour Package,4 Days & 3 Nights,Coorg Mysore,3.0,Coorg sightseeing Historical Mysore  Wildlife Naturetemples Budget,19439.0,4.0,3.0,9.0,7,4859.75,17689.49,Budget
Kerala Honeymoon Package for 6 Nights 7 Days,7 Days & 6 Nights,Munnar Thekkady Alleppey Kovalam,3.0,Culture Nature Hill station Scenic views Cultural Religious Romantic Budget,21739.0,7.0,6.0,8.0,10,3105.5714285714284,19999.88,Budget
Enamoring Alleppey-Kovalam Family Package,4 Days & 3 Nights,Alleppey Kovalam,3.0,Backwaters Beach Ideal for families Watersports Water  Activities Historical Nature Lakes Sightseeing Budget,10953.0,4.0,3.0,8.0,13,2738.25,10076.76,Budget
Sikkim Tour Package For 6 Nights 7 Days,7 Days & 6 Nights,Gangtok Pelling Darjeeling,3.0,Hills Adventure Lake Hill station Mountains  Waterfall Budget,80532.0,7.0,6.0,8.0,8,11504.57142857143,74089.44,Luxury
Memorable Family Excursion To Himachal,13 Days & 12 Nights,New Delhi Shimla Manali Dharamshala Dalhousie Amritsar Chandigarh,3.0,Sightseeing Adventure Horse  Riding Nature Hill station Water  Activities Historical Religious Budget,63164.0,13.0,12.0,9.0,12,4858.7692307692305,57479.240000000005,Luxury
North India Tour Package For 9 Nights 10 Days,10 Days & 9 Nights,Shimla Manali Dharamshala Dalhousie Amritsar,3.0,Adventure Nature Hill station Budget,32608.0,10.0,9.0,8.0,5,3260.8,29999.36,Luxury
These Dalhousie Packages Will Turn Your Year Around,3 Days & 2 Nights,Dalhousie,3.0,Lake Adventure Golf  Course Hill station Paragliding Sightseeing Trekking Nature Budget,29419.0,3.0,2.0,7.0,11,9806.333333333334,27359.67,Budget
Mesmerising Uttarakhand Tour,4 Days & 3 Nights,Mussoorie Rishikesh,3.0,Sightseeing Religious Rishikesh Nature Hills Hill station Water  Activities Adventure Budget,16153.0,4.0,3.0,9.0,11,4038.25,14699.230000000001,Budget
Mesmerizing Manali Honeymoon Package,5 Days & 4 Nights,Manali,3.0,Solang  Valley Nature Rohtang  Pass Water  Activities Paragliding Adventure Naggar  Castle Hill station  Kullu  Pandoh  Dam Sightseeing Religious Romantic Budget,25065.0,5.0,4.0,9.0,20,5013.0,22809.15,Budget
Mesmerising Meghalaya Sightseeing Tour Package,4 Days & 3 Nights,Shillong Mawlynnong,2.0,Umiam  Lake Adventure Don  Bosco  Museum Nature Lady  Hydari  Park Hill station Elephant  Falls Sightseeing Budget,20329.0,4.0,3.0,9.0,16,5082.25,18499.39,Budget
2 Nights 3 Days Chikmagalur Tour Package,3 Days & 2 Nights,Chikmagalur,3.0,Nature Trekking Sightseeing Adventure Hill station Waterfall Budget,18037.0,3.0,2.0,7.0,8,6012.333333333333,16774.41,Budget
A Stupendous Rishikesh Sightseeing Tour Package,4 Days & 3 Nights,Mussoorie Rishikesh,3.0,Road  Trip Sightseeing Rishikesh Water  Activities Adventure Nature Budget,16153.0,4.0,3.0,9.0,9,4038.25,14699.230000000001,Budget
Kashmir Tour Package For 4 Nights 5 Days,5 Days & 4 Nights,Srinagar Gulmarg Pahalgam,3.0,Shikara  Ride Nature Gondola  Ride Adventure Mountains  Lakesskiing Budget,19129.0,5.0,4.0,6.0,9,3825.8,17981.26,Budget
A Thrilling Manali Tour Package,5 Days & 4 Nights,Manali,4.0,Road  Trip Nature Himalayas Adventure Hill station Trekking Budget,25081.0,5.0,4.0,9.0,9,5016.2,22823.71,Budget
Thrilling Dharamshala Tour Packages,4 Days & 3 Nights,Dharamshala Kangra,3.0,Sightseeing Nature Himalayas Hill station Adventure Waterfall Budget,18880.0,4.0,3.0,10.0,8,4720.0,16992.0,Budget
Uttarakhand Limited Period Offer Tour Package,3 Days & 2 Nights,Mussoorie,3.0,Adventure Nature Hill station,13125.0,3.0,2.0,20.0,4,4375.0,10500.0,Budget
Get Enchanted By The Beauty Of Jaisalmer,3 Days & 2 Nights,Jaisalmer,3.0,jaisalmer fort Religious Camel  Safari Historical Desert  Camp Adventure Nature Desert  Safari Budget,17582.0,3.0,2.0,9.0,13,5860.666666666667,15999.62,Budget
Sensational Ranthambore Sightseeing Tour Package,3 Days & 2 Nights,Ranthambore,3.0,Sightseeing Adventure Wildlife Historical Safarilandscape Budget,4945.0,3.0,2.0,9.0,6,1648.3333333333333,4499.95,Budget
Exotic Munnar Alleppey Kovalam Honeymoon Package,7 Days & 6 Nights,Cochin Munnar Alleppey Kovalam,3.0,Adventure Sightseeing Cruises Nature Houseboat  Stay Romanticshopping Budget,27419.0,7.0,6.0,7.0,8,3917.0,25499.67,Budget
Jaipur Udaipur Family Tour Package For 4 Nights 5 Days,5 Days & 4 Nights,Jaipur Udaipur,3.0,Adventure Nature Sightseeing,38788.0,5.0,4.0,18.0,3,7757.6,31806.160000000003,Luxury
Alleppey Houseboat Honeymoon Package,2 Days & 1 Nights,Alleppey,3.0,shopping Adventure Nature,7581.0,2.0,1.0,8.0,3,3790.5,6974.52,Budget
Pleasurable North East Tour Package,5 Days & 4 Nights,Shillong Cherrapunjee Guwahati,3.0,Hill  Station Nature Sightseeing Hill station Caves Budget,27472.0,5.0,4.0,9.0,8,5494.4,24999.52,Budget
Dive Into The Ethereal Beauty Of Shimla & Manali,6 Days & 5 Nights,Shimla Manali,4.0,Hill  Station Hill station Temple Nature Rohtang  Pass Trekking Adventurewaterfall Budget,65739.0,6.0,5.0,8.0,11,10956.5,60479.880000000005,Luxury
Experience The Bliss With Goa Tour,6 Days & 5 Nights,Goa,4.0,Adventure  Activities Nature Sightseeing Adventure Temple Cruises Churches Water  Activities Nightlife,21978.0,6.0,5.0,9.0,11,3663.0,19999.98,Budget
A Fantastic Tour Amid Nature In Munnar,4 Days & 3 Nights,Munnar,3.0,Sightseeing Water  Activities Adventure  Activities Nature Scenic views Hill stationgroup Budget,12304.0,4.0,3.0,9.0,11,3076.0,11196.640000000001,Budget
Scintillating Uttarakhand Honeymoon Package,8 Days & 7 Nights,Haridwar Mussoorie Ranikhet Kausani Nainital,3.0,Temples Lal  Tibba Gun  Hill Adventure Nature Hill station Water  Activities Romantic Budget,31153.0,8.0,7.0,9.0,13,3894.125,28349.23,Luxury
A Fun Filled Trip To Madhya Pradesh,6 Days & 5 Nights,Jabalpur Kanha National Park Pachmarhi,3.0,National  Park Nature Sightseeing  Tours Water  Activities Game  Drive Adventure Historicalcuisine  Monuments Waterfall Budget,24176.0,6.0,5.0,9.0,14,4029.3333333333335,22000.16,Budget
Golden Triangle Tour Package For 1 Night 2 Days,2 Days & 1 Nights,New Delhi,3.0,Adventure Nature Religious Budget,11702.0,2.0,1.0,6.0,4,5851.0,10999.88,Budget
Alluring Assam Sightseeing Tour Package,6 Days & 5 Nights,Kaziranga Shillong Guwahati,2.0,Sightseeing Historical Kaziranga  National  Park Adventure Shillong  Peak Nature Cherrapunjee Hill station Budget,31318.0,6.0,5.0,9.0,13,5219.666666666667,28499.38,Luxury
Top-Selling Chennai Sightseeing Packages,3 Days & 2 Nights,Chennai Mahabalipuram,3.0,Temple Religiousart gallery Historical Marina  Beach Sightseeing Budget,16959.0,3.0,2.0,9.0,8,5653.0,15432.69,Budget
Spectacular Shillong Holiday Package,3 Days & 2 Nights,Shillong,3.0,Sightseeing Nature Temples Adventure Hills Hill station Valleys Religiouslandscape Budget,13736.0,3.0,2.0,9.0,10,4578.666666666667,12499.76,Budget
Blissful Munnar Thekkady Alleppey Honeymoon Package,6 Days & 5 Nights,Munnar Thekkady Kumarakom Alleppey,3.0,Hill station Houseboat  Stay Wildlife Beach  Walk Nature Romantic Wildlife  Safari Budget,20909.0,6.0,5.0,12.0,12,3484.8333333333335,18399.920000000002,Budget
Kausani Honeymoon Package For 2 Nights 3 Days,3 Days & 2 Nights,Kausani,3.0,Adventure  Activities Mountains  Baijnath  Temple Nature Adventure Budget,10053.0,3.0,2.0,6.0,8,3351.0,9449.82,Budget
Leisurely Mount Abu Sightseeing Tour Packages,4 Days & 3 Nights,Udaipur Mount Abu,3.0,Jagdish  Temple Religious Sahelion ki  Bari Adventure Nakki  Lake Nature Hill stationlandscape Lakes Budget,13186.0,4.0,3.0,9.0,14,3296.5,11999.26,Budget
Karnataka Tour Package For 2 Nights And 3 Days,3 Days & 2 Nights,Coorg,3.0,Rajaâs  Seat Nature Waterfalls  Adventure Culturallandscape Budget,14990.0,3.0,2.0,6.0,7,4996.666666666667,14090.599999999999,Budget
Fabulous Kodaikanal Family Package,3 Days & 2 Nights,Kodaikanal,3.0,Sightseeing Nature Hill station Waterfallsshopping Lakes Family Budget,16758.0,3.0,2.0,9.0,8,5586.0,15249.78,Budget
Go Manali: A Lovely Vacation,4 Days & 3 Nights,New Delhi Manali,3.0,Solang  Valley Adventure Nature walks Hill station Adventure  Activites  Sightseeinglandscape Mountains Budget,21505.0,4.0,3.0,7.0,12,5376.25,19999.649999999998,Budget
Memorable Andaman Tour,5 Days & 4 Nights,Port Blair Havelock,3.0,Port  Blair Cellular  Jail  Light and  Sound  Show Hill station Historical Adventure Nature Water  Activities Budget,29407.0,5.0,4.0,9.0,16,5881.4,26760.370000000003,Budget
Spellbinding Kerala Family Tour Package,6 Days & 5 Nights,Munnar Alleppey Kovalam,3.0,Romantic Nature Houseboat  Stay Hill station Adventure Beach  Walk Family Wildlife safari Waterfall Budget,16719.0,6.0,5.0,11.0,14,2786.5,14879.91,Budget
